GDAY_DS,START_CK,INN2,R,ER,PA,AB,HIT,H2,H3,HR,BB,IB,HP,KK,BF,WHIP,NAME,T_ID,MONEY,WLS,TB_SC,HEADER_NO,AGE_VA
20200916,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.3,원종현,NC,26000.0,W,T,0,33
20200917,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.27,원종현,NC,26000.0,W,T,0,33
20200920,0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.24,원종현,NC,26000.0,W,T,0,33
20200922,0,3.0,1.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,30.0,1.27,원종현,NC,26000.0,W,B,0,33
20200923,0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.28,원종현,NC,26000.0,W,B,0,33
20200721,0,3.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1.13,송명기,NC,2700.0,W,B,0,20
20200725,0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,11.0,1.15,송명기,NC,2700.0,L,T,0,20
20200728,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.14,송명기,NC,2700.0,L,T,0,20
20200731,0,3.0,2.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,1.19,송명기,NC,2700.0,W,B,0,20
20200802,0,2.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.25,송명기,NC,2700.0,L,B,0,20
20200805,0,5.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,1.3,송명기,NC,2700.0,L,T,0,20
20200809,0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,1.33,송명기,NC,2700.0,W,T,0,20
20200812,0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,1.36,송명기,NC,2700.0,L,T,0,20
20200815,0,14.0,1.0,1.0,16.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,68.0,1.2,송명기,NC,2700.0,L,B,0,20
20200821,1,17.0,1.0,1.0,21.0,20.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,95.0,1.14,송명기,NC,2700.0,W,T,0,20
20200827,1,15.0,2.0,2.0,22.0,21.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,84.0,1.23,송명기,NC,2700.0,W,B,0,20
20200902,1,11.0,3.0,2.0,19.0,15.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,75.0,1.29,송명기,NC,2700.0,L,T,0,20
20200908,1,15.0,2.0,2.0,21.0,19.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,76.0,1.28,송명기,NC,2700.0,W,B,0,20
20200913,1,15.0,3.0,3.0,23.0,18.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,102.0,1.33,송명기,NC,2700.0,L,B,0,20
20200919,1,14.0,5.0,5.0,25.0,20.0,7.0,1.0,0.0,2.0,5.0,0.0,0.0,4.0,113.0,1.44,송명기,NC,2700.0,L,T,0,20
20200806,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,홍성민,NC,10000.0,W,T,0,31
20200808,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.38,홍성민,NC,10000.0,L,T,0,31
20200813,0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.55,홍성민,NC,10000.0,W,T,0,31
20200814,0,5.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.56,홍성민,NC,10000.0,L,B,0,31
20200816,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.47,홍성민,NC,10000.0,L,B,0,31
20200818,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.41,홍성민,NC,10000.0,W,B,0,31
20200821,0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.65,홍성민,NC,10000.0,W,T,0,31
20200824,0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,홍성민,NC,10000.0,L,T,0,31
20200826,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.89,홍성민,NC,10000.0,W,B,0,31
20200827,0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.07,홍성민,NC,10000.0,W,B,0,31
20200830,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,홍성민,NC,10000.0,W,B,0,31
20200903,0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,홍성민,NC,10000.0,L,T,0,31
20200904,0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1.03,홍성민,NC,10000.0,D,T,0,31
20200910,0,3.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,14.0,1.03,홍성민,NC,10000.0,W,B,0,31
20200912,0,2.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,1.2,홍성민,NC,10000.0,L,B,0,31
20200918,0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.19,홍성민,NC,10000.0,W,T,0,31
20200920,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.17,홍성민,NC,10000.0,W,T,0,31
20200923,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.13,홍성민,NC,10000.0,W,B,0,31
20200721,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.46,배재환,NC,10500.0,W,B,0,25
20200724,0,2.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,28.0,1.53,배재환,NC,10500.0,W,T,0,25
20200726,0,3.0,2.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1.55,배재환,NC,10500.0,L,T,0,25
20200728,0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.55,배재환,NC,10500.0,L,T,0,25
20200801,0,2.0,3.0,3.0,6.0,5.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,1.65,배재환,NC,10500.0,L,B,0,25
20200802,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.61,배재환,NC,10500.0,L,B,0,25
20200806,0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,1.61,배재환,NC,10500.0,W,T,0,25
20200809,0,3.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,1.59,배재환,NC,10500.0,W,T,0,25
20200814,0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.59,배재환,NC,10500.0,L,B,0,25
20200816,0,3.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.6,배재환,NC,10500.0,L,B,0,25
20200819,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.56,배재환,NC,10500.0,L,B,0,25
20200821,0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.58,배재환,NC,10500.0,W,T,0,25
20200823,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.54,배재환,NC,10500.0,L,T,0,25
20200826,0,3.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,1.53,배재환,NC,10500.0,W,B,0,25
20200828,0,3.0,1.0,1.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,1.56,배재환,NC,10500.0,L,B,0,25
20200902,0,3.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,1.58,배재환,NC,10500.0,L,T,0,25
20200904,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.56,배재환,NC,10500.0,D,T,0,25
20200909,0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.0,1.57,배재환,NC,10500.0,L,B,0,25
20200911,0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,23.0,1.63,배재환,NC,10500.0,W,B,0,25
20200912,0,3.0,2.0,1.0,6.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1.67,배재환,NC,10500.0,L,B,0,25
20200725,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.57,김진성,NC,16000.0,L,T,0,35
20200801,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.38,김진성,NC,16000.0,L,B,0,35
20200802,0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.44,김진성,NC,16000.0,L,B,0,35
20200805,0,3.0,1.0,1.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,1.6,김진성,NC,16000.0,L,T,0,35
20200809,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.45,김진성,NC,16000.0,W,T,0,35
20200812,0,3.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,1.5,김진성,NC,16000.0,L,T,0,35
20200814,0,3.0,2.0,2.0,7.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,32.0,1.69,김진성,NC,16000.0,L,B,0,35
20200819,0,3.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.64,김진성,NC,16000.0,L,B,0,35
20200820,0,6.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,1.5,김진성,NC,16000.0,W,T,0,35
20200823,0,3.0,2.0,2.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,1.53,김진성,NC,16000.0,L,T,0,35
20200825,0,3.0,1.0,1.0,5.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,18.0,1.56,김진성,NC,16000.0,W,B,0,35
20200827,0,3.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,1.63,김진성,NC,16000.0,W,B,0,35
20200902,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,1.6,김진성,NC,16000.0,L,T,0,35
20200904,0,3.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.57,김진성,NC,16000.0,D,T,0,35
20200906,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.5,김진성,NC,16000.0,D,T,0,35
20200909,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.43,김진성,NC,16000.0,L,B,0,35
20200910,0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.38,김진성,NC,16000.0,W,B,0,35
20200912,0,6.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.27,김진성,NC,16000.0,L,B,0,35
20200913,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.22,김진성,NC,16000.0,L,B,0,35
20200915,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.18,김진성,NC,16000.0,L,T,0,35
20200918,0,4.0,0.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,1.19,김진성,NC,16000.0,W,T,0,35
20200920,0,3.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.19,김진성,NC,16000.0,W,T,0,35
20200920,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.16,김진성,NC,16000.0,W,T,1,35
20200922,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.13,김진성,NC,16000.0,W,B,0,35
20200824,0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.6,김건태,NC,9000.0,L,T,0,29
20200828,0,9.0,0.0,0.0,14.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,67.0,0.83,김건태,NC,9000.0,L,B,0,29
20200902,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.84,김건태,NC,9000.0,L,T,0,29
20200904,0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.86,김건태,NC,9000.0,D,T,0,29
20200908,0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,27.0,0.95,김건태,NC,9000.0,W,B,0,29
20200911,0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.84,김건태,NC,9000.0,W,B,0,29
20200918,0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.89,김건태,NC,9000.0,W,T,0,29
20200920,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.83,김건태,NC,9000.0,W,T,0,29
20200819,0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.69,임창민,NC,16000.0,L,B,0,35
20200821,0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.53,임창민,NC,16000.0,W,T,0,35
20200825,0,5.0,0.0,0.0,7.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,33.0,1.56,임창민,NC,16000.0,W,B,0,35
20200827,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.47,임창민,NC,16000.0,W,B,0,35
20200830,0,3.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,18.0,1.5,임창민,NC,16000.0,W,B,0,35
20200901,0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.5,임창민,NC,16000.0,W,T,0,35
20200903,0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,1.5,임창민,NC,16000.0,L,T,0,35
20200904,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.43,임창민,NC,16000.0,D,T,0,35
20200909,0,3.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.41,임창민,NC,16000.0,L,B,0,35
20200910,0,5.0,1.0,1.0,8.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,20.0,1.43,임창민,NC,16000.0,W,B,0,35
20200913,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.38,임창민,NC,16000.0,L,B,0,35
20200916,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,1.36,임창민,NC,16000.0,W,T,0,35
20200917,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.35,임창민,NC,16000.0,W,T,0,35
20200920,0,4.0,0.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,40.0,1.43,임창민,NC,16000.0,W,T,0,35
20200922,0,3.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,1.41,임창민,NC,16000.0,W,B,0,35
20200721,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.15,임정호,NC,9200.0,W,B,0,30
20200728,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.13,임정호,NC,9200.0,L,T,0,30
20200731,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.08,임정호,NC,9200.0,W,B,0,30
20200801,0,3.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,1.07,임정호,NC,9200.0,L,B,0,30
20200802,0,3.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.11,임정호,NC,9200.0,L,B,0,30
20200806,0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.13,임정호,NC,9200.0,W,T,0,30
20200809,0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,26.0,1.16,임정호,NC,9200.0,W,T,0,30
20200814,0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.22,임정호,NC,9200.0,L,B,0,30
20200816,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.21,임정호,NC,9200.0,L,B,0,30
20200821,0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.29,임정호,NC,9200.0,W,T,0,30
20200825,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.32,임정호,NC,9200.0,W,B,0,30
20200826,0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.29,임정호,NC,9200.0,W,B,0,30
20200827,0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.26,임정호,NC,9200.0,W,B,0,30
20200830,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.24,임정호,NC,9200.0,W,B,0,30
20200901,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.23,임정호,NC,9200.0,W,T,0,30
20200903,0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.25,임정호,NC,9200.0,L,T,0,30
20200904,0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.27,임정호,NC,9200.0,D,T,0,30
20200909,0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,1.29,임정호,NC,9200.0,L,B,0,30
20200910,0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,1.33,임정호,NC,9200.0,W,B,0,30
20200912,0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.33,임정호,NC,9200.0,L,B,0,30
20200916,0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.32,임정호,NC,9200.0,W,T,0,30
20200918,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.28,임정호,NC,9200.0,W,T,0,30
20200920,0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.28,임정호,NC,9200.0,W,T,0,30
20200923,0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,1.23,임정호,NC,9200.0,W,B,0,30
20200721,0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.25,박진우,NC,16000.0,W,B,0,30
20200728,0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.27,박진우,NC,16000.0,L,T,0,30
20200802,0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.21,박진우,NC,16000.0,L,B,0,30
20200805,0,1.0,4.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,1.23,박진우,NC,16000.0,L,T,0,30
20200821,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.21,박진우,NC,16000.0,W,T,0,30
20200823,0,6.0,3.0,3.0,11.0,10.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,44.0,1.28,박진우,NC,16000.0,L,T,0,30
20200920,1,7.0,2.0,2.0,12.0,11.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,60.0,1.36,박진우,NC,16000.0,W,T,0,30
20200721,1,10.0,3.0,3.0,15.0,11.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,68.0,1.53,최성영,NC,9500.0,W,B,0,23
20200802,1,16.0,3.0,3.0,22.0,21.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,88.0,1.5,최성영,NC,9500.0,L,B,0,23
20200809,1,15.0,1.0,1.0,23.0,17.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,99.0,1.51,최성영,NC,9500.0,W,T,0,23
20200816,1,14.0,6.0,3.0,25.0,21.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,94.0,1.57,최성영,NC,9500.0,L,B,0,23
20200823,1,6.0,4.0,4.0,13.0,10.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,52.0,1.65,최성영,NC,9500.0,L,T,0,23
20200906,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,소이현,NC,2700.0,D,T,0,21
20200908,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.5,소이현,NC,2700.0,W,B,0,21
20200910,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.33,소이현,NC,2700.0,W,B,0,21
20200912,0,3.0,2.0,2.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.75,소이현,NC,2700.0,L,B,0,21
20200915,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.6,소이현,NC,2700.0,L,T,0,21
20200918,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.67,소이현,NC,2700.0,W,T,0,21
20200920,0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.95,소이현,NC,2700.0,W,T,0,21
20200812,0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,손정욱,NC,6600.0,L,T,0,30
20200813,0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,손정욱,NC,6600.0,W,T,0,30
20200815,0,4.0,2.0,2.0,8.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,28.0,1.5,손정욱,NC,6600.0,L,B,0,30
20200829,0,1.0,3.0,3.0,6.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,15.0,이호중,NC,,W,B,0,28
20200902,0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,3.75,이호중,NC,,L,T,0,28
20200906,0,3.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,3.0,이호중,NC,,D,T,0,28
20200908,0,6.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,35.0,2.08,이호중,NC,,W,B,0,28
20200721,0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,1.26,강동연,NC,3400.0,W,B,0,28
20200725,0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.24,강동연,NC,3400.0,L,T,0,28
20200728,0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,20.0,1.38,강동연,NC,3400.0,L,T,0,28
20200801,0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.41,강동연,NC,3400.0,L,B,0,28
20200802,0,3.0,3.0,2.0,7.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,1.5,강동연,NC,3400.0,L,B,0,28
20200721,0,4.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,1.9,강윤구,NC,15500.0,W,B,0,30
